1.249206377249751802e-05 1.438876061230513943e-05 1.657770441913319990e-05 1.910522752306543885e-05 2.202538766972361359e-05 2.540135738344177904e-05 2.930708504061561772e-05 3.382928338357503987e-05 3.906980611066781541e-05 4.514849882058898962e-05 5.220658664423849852e-05 6.041070289616940267e-05 6.995761056777062624e-05 8.107979843379821731e-05 9.405156460513655386e-05 1.091960953932392226e-04 1.268925538414903873e-04 1.475828151328596998e-04 1.717763222443229173e-04 2.000505687165429454e-04 2.330431065403254151e-04 2.714283153424782487e-04 3.158692590569430868e-04 3.669303163621437966e-04 4.249337501851785772e-04 4.897430962070316567e-04 5.604651738886584720e-04 6.350882199364357239e-04 7.101224767072948293e-04 7.803817142792446055e-04 8.391179573931751646e-04 8.787434372749001804e-04 8.922743640670830964e-04 8.753525402962437571e-04 8.283010724797285279e-04 7.573322076181781756e-04 6.740327707456377502e-04 5.927755697623292514e-04 5.266298717490036337e-04 4.832308687754539411e-04 4.313314967619342891e-04 3.971553617816050551e-04 3.715314916629525155e-04 3.447621183858887964e-04 3.105336841068795329e-04 2.675282238027999727e-04 2.187325170184489602e-04 1.692876209000312667e-04 1.241611662824346728e-04 8.662014674460185616e-05 5.781261324093939425e-05 3.719165975581597547e-05 2.328088288306473958e-05 1.436378006778263920e-05 8.905100481764575168e-06 5.709989344916897768e-06 3.920224458315903226e-06 2.948068710208655542e-06 2.407232939578375441e-06 2.059776705931515428e-06 1.776115388141057188e-06 1.501416479157315505e-06 1.225946932909417537e-06 9.609291001135831811e-07 7.219873907712663037e-07 5.204128747131166501e-07 3.605133878749699943e-07 2.405230704356197853e-07 1.548731630076847020e-07 9.644549083050801446e-08 5.820441541858909722e-08 3.410889107460852768e-08 1.944813286281884774e-08 1.081027088015500158e-08 5.869132372136353566e-09 3.118104860806259927e-09 1.623862927257032732e-09 8.303623330516443867e-10 4.175573375045039288e-10 2.067847356244165000e-10 1.009842690664239591e-10 4.869221225667783339e-11 2.320787670683372554e-11 1.094576152854716380e-11 5.113557408912806463e-12 2.368470398263773474e-12 1.088559314384887905e-12 4.968425980990010396e-13 2.253637273487350879e-13 1.016569614160345544e-13 4.562913261174715049e-14 2.039102881388002317e-14 9.077052200656371566e-15 4.026750337732457335e-15 1.780918726357641045e-15 7.855427527822254789e-16 3.456779302120815628e-16 1.518007135071490630e-16 6.654055847463728179e-17 2.912104476015678468e-17
1.436247614043999166e-05 1.654316203534397149e-05 1.905985262663861216e-05 2.196581755531897321e-05 2.532320861150980887e-05 2.920465713229184607e-05 3.369518379531037352e-05 3.889448488422329213e-05 4.491966474156929283e-05 5.190851360953825980e-05 6.002340252552475729e-05 6.945591523428881980e-05 8.043227670319279374e-05 9.321978724110958447e-05 1.081338171009436856e-04 1.255459454967694380e-04 1.458921108499703213e-04 1.696803552109359299e-04 1.974964077210354760e-04 2.300042407958650340e-04 2.679368829742725597e-04 3.120697119928168600e-04 3.631651058688946344e-04 4.218719948563683878e-04 4.885609582045652519e-04 5.630751804897317879e-04 6.443878407045807756e-04 7.301860497695683138e-04 8.164575963486100669e-04 8.972397127555057457e-04 9.647739223479926199e-04 1.010336048343641506e-03 1.025896163209068972e-03 1.006442969935392390e-03 9.523474611362239134e-04 8.707517844714476657e-04 7.749777705782173818e-04 6.815507598821883735e-04 6.054976131305688652e-04 5.555974632200830730e-04 4.959270891203503787e-04 4.566324283402413160e-04 4.271712039221453984e-04 3.963931939915952868e-04 3.570391380926028584e-04 3.075935357991881058e-04 2.514903878065774794e-04 1.946406746997590546e-04 1.427560250819215522e-04 9.959275409842513406e-05 6.647088940810223995e-05 4.276164524784244729e-05 2.676752015384177848e-05 1.651494625934465881e-05 1.023874772169608205e-05 6.565122173092755092e-06 4.507315174414641488e-06 3.389566740170525695e-06 2.767734938092452893e-06 2.368244148864971512e-06 2.042102513689652544e-06 1.726265508817936859e-06 1.409542354778424255e-06 1.104836037727058734e-06 8.301108882917567979e-07 5.983489431362267588e-07 4.145031949788945945e-07 2.765433423438189450e-07 1.780666610273866300e-07 1.108889704105171300e-07 6.692098586801423726e-08 3.921696434384940005e-08 2.236064159931908387e-08 1.242919208307370920e-08 6.748079713835112769e-09 3.585064662061519480e-09 1.867048599194875794e-09 9.547152867923161059e-10 4.800896435507243671e-10 2.377522732264879906e-10 1.161074032568421202e-10 5.598422601585482299e-11 2.668342466232961784e-11 1.258496842308114751e-11 5.879349449561281730e-12 2.723165836949267367e-12 1.251578860044354564e-12 5.712483224392433572e-13 2.591135498024722819e-13 1.168808135183679997e-13 5.246241874431010372e-14 2.344472971758760290e-14 1.043640492603205611e-14 4.629784625939643010e-15 2.047623862999819928e-15 9.031833133976961104e-16 3.974456330947961694e-16 1.745339378870230774e-16 7.650547473520112327e-17 3.348212574732704894e-17
1.651287945648004653e-05 1.902006618978117219e-05 2.191356570369766327e-05 2.525462344906000915e-05 2.911469692352710019e-05 3.357729224834276141e-05 3.874015991786090721e-05 4.471792339333722892e-05 5.164522069600496648e-05 5.968047305814113269e-05 6.901036302997052402e-05 7.985515997637095001e-05 9.247496147809146176e-05 1.071770909471588554e-04 1.243241397136942111e-04 1.443433249749058824e-04 1.677358608059470230e-04 1.950858628118501306e-04 2.270667685970747087e-04 2.644419787154957168e-04 3.080542961081699817e-04 3.587952234167096893e-04 4.175413307470370234e-04 4.850387723909520602e-04 5.617136973916434916e-04 6.473859189824550170e-04 7.408750005806723346e-04 8.395218798648868691e-04 9.387137028438746625e-04 1.031594916042711781e-03 1.109245229547779679e-03 1.161633845677769589e-03 1.179527947080339159e-03 1.157165192893607484e-03 1.094971471690272050e-03 1.001157953496664135e-03 8.910412385557074915e-04 7.836215900757331461e-04 6.961767479758415936e-04 6.388012656938039111e-04 5.701965433363130348e-04 5.250166895305918065e-04 4.911434399863702375e-04 4.557565570909897449e-04 4.105093867873740301e-04 3.536592591269699729e-04 2.891543479177481222e-04 2.237908631632248119e-04 1.641358695179419281e-04 1.145083044064668527e-04 7.642594237443520145e-05 4.916586333344468590e-05 3.077635796652810132e-05 1.898829349789682533e-05 1.177213282258189402e-05 7.548324200792124796e-06 5.182329948637164574e-06 3.897183514257303042e-06 3.182225285080367681e-06 2.722907223209823885e-06 2.347923529624430690e-06 1.984787707160267548e-06 1.620632891561569271e-06 1.270294394529408012e-06 9.544269048068239720e-07 6.879566761452840308e-07 4.765784838712286546e-07 3.179579855083797708e-07 2.047335986382037865e-07 1.274954919245994059e-07 7.694294048403018514e-08 4.509001640515166169e-08 2.570932365571031254e-08 1.429056048099346996e-08 7.758656763605457579e-09 4.121955535101278097e-09 2.146653296799566290e-09 1.097691089411311747e-09 5.519866558112325313e-10 2.733574409723048455e-10 1.334953433608417849e-10 6.436827446662610784e-11 3.067946219129124609e-11 1.446965883331698975e-11 6.759824542485232933e-12 3.130979536654034339e-12 1.439011778885683108e-12 6.567968469246399100e-13 2.979176532038294088e-13 1.343845475111022226e-13 6.031903867079789802e-14 2.695574423932291645e-14 1.199933044396540024e-14 5.323127599820562365e-15 2.354269991478658133e-15 1.038441383206863464e-15 4.569659163456410563e-16 2.006716234569305990e-16 8.796270760694358930e-17 3.849630938415500398e-17
1.898516686170748416e-05 2.186772700018620619e-05 2.519443846002715915e-05 2.903571639071450029e-05 3.347371696203186762e-05 3.860444892476415509e-05 4.454029812425317966e-05 5.141304967060224349e-05 5.937749992305348600e-05 6.861578943131948799e-05 7.934255156918770325e-05 9.181103546021259865e-05 1.063202819770477347e-04 1.232236291250572756e-04 1.429379584794901567e-04 1.659544546282291639e-04 1.928493798324636686e-04 2.242943128058962749e-04 2.610635318115498934e-04 3.040347535473962581e-04 3.541769942766092791e-04 4.125152742058109607e-04 4.800574632366366463e-04 5.576615132564083886e-04 6.458174885484054255e-04 7.443183673077576664e-04 8.518071432451648599e-04 9.652268026977705749e-04 1.079273967498132342e-03 1.186066655553901688e-03 1.275348797506338028e-03 1.335587262362472084e-03 1.356166088496798009e-03 1.330459234578205800e-03 1.258955492808513802e-03 1.151094967483761149e-03 1.024487672917968233e-03 9.009794763113559112e-04 8.004362431364860607e-04 7.344651609995071382e-04 6.555886587431368874e-04 6.036420883403426823e-04 5.646960818020537939e-04 5.240102274283836266e-04 4.719875462978953681e-04 4.066241102206266948e-04 3.324592373478079755e-04 2.573069424248492117e-04 1.887178593526563932e-04 1.316578327273908980e-04 8.787201840913055840e-05 5.652927460838942718e-05 3.538561631780255977e-05 2.183207994113542079e-05 1.353517270976477548e-05 8.678776964862036972e-06 5.958437027109285196e-06 4.480821203734444786e-06 3.658789323413205476e-06 3.130684200518198467e-06 2.699543987018534512e-06 2.282026012776688813e-06 1.863336263036837626e-06 1.460531758531780454e-06 1.097360469870668060e-06 7.909840493416665978e-07 5.479501540225934484e-07 3.655748716628472192e-07 2.353941641408625149e-07 1.465889956369690658e-07 8.846577507493972852e-08 5.184261110945012476e-08 2.955950057108602836e-08 1.643068501643790406e-08 8.920576375775347308e-09 4.739250332230087378e-09 2.468131110891076198e-09 1.262078682773733010e-09 6.346508225626058564e-10 3.142947643884277223e-10 1.534872633764941588e-10 7.400789893083464074e-11 3.527393687753853658e-11 1.663659589579748595e-11 7.772157385563829872e-12 3.599866372925078437e-12 1.654514162298744054e-12 7.551568910454863467e-13 3.425329543600792496e-13 1.545095927960307676e-13 6.935224423425852108e-14 3.099255846820136316e-14 1.379631527269564439e-14 6.120303643375268203e-15 2.706838564999450443e-15 1.193955311412328676e-15 5.253997846284643194e-16 2.307236126787031462e-16 1.011357421646983626e-16 4.426140244623168791e-17
2.182749323177900723e-05 2.514161087806586004e-05 2.896637544502455035e-05 3.338274428755748911e-05 3.848517361551249147e-05 4.438404620098424175e-05 5.120857386974815074e-05 5.911027216491156070e-05 6.826711313986421942e-05 7.888850706680054304e-05 9.122122198053311630e-05 1.055564234210930454e-04 1.222379249630744244e-04 1.416719672388404598e-04 1.643378490832628691e-04 1.908002983779188381e-04 2.217218606565615085e-04 2.578746719973988664e-04 3.001489492667442846e-04 3.495538422339926777e-04 4.072034810649684299e-04 4.742764015523360166e-04 5.519314452360244523e-04 6.411551220168569282e-04 7.425110142088884669e-04 8.557612942516797929e-04 9.793460108513123326e-04 1.109750687297661551e-03 1.240878101528994143e-03 1.363666204767501489e-03 1.466323136961356164e-03 1.535588400263934467e-03 1.559255603501934250e-03 1.529705418382799453e-03 1.447498678911063189e-03 1.323488224976455919e-03 1.177920825739936766e-03 1.035914159917836761e-03 9.203100218970718593e-04 8.444550520906766392e-04 7.537692253232295293e-04 6.940423441558919021e-04 6.492638994463000674e-04 6.024856642000193550e-04 5.426729754338383135e-04 4.675214309191632386e-04 3.822499817674617937e-04 2.958428788095770210e-04 2.169816554914566205e-04 1.513759798273182737e-04 1.010324679658939723e-04 6.499556254483394076e-05 4.068523460901904827e-05 2.510179373517986977e-05 1.556226611752823926e-05 9.978535305014072504e-06 6.850777015975718286e-06 5.151865036697632827e-06 4.206723300231453578e-06 3.599529461027947477e-06 3.103822867381693672e-06 2.623778626602081976e-06 2.142386889457588162e-06 1.679259107758617908e-06 1.261699806044995938e-06 9.094408299196590467e-07 6.300104590952931509e-07 4.203228656451062329e-07 2.706464529605217555e-07 1.685419372241421078e-07 1.017142640515828356e-07 5.960646998758196308e-08 3.398627673556423132e-08 1.889131240087153788e-08 1.025650366636774396e-08 5.448990348238996920e-09 2.837752948538430750e-09 1.451084685166656423e-09 7.296946243198037118e-10 3.613627816234124261e-10 1.764731320976014809e-10 8.509113266618900366e-11 4.055646970338480467e-11 1.912804836853998572e-11 8.936094742770796531e-12 4.138972533855347642e-12 1.902289632721096245e-12 8.682470790333578991e-13 3.938297245919661945e-13 1.776485105832724276e-13 7.973823795775303832e-14 3.563391482083380779e-14 1.586241152187590122e-14 7.036862520269950630e-15 3.112206804534555424e-15 1.372758559740381447e-15 6.040821116668184839e-16 2.652761006770151269e-16 1.162815320083701824e-16 5.088985898537086945e-17
2.509520903629366213e-05 2.890547237764178555e-05 3.330283025036871356e-05 3.838036003239355526e-05 4.424665888949618224e-05 5.102863495043978754e-05 5.887484435353098743e-05 6.795948613633206754e-05 7.848717679120734755e-05 9.069867785947946276e-05 1.048777017916110359e-04 1.213590057633013501e-04 1.405378776126346230e-04 1.628813792067185446e-04 1.889405696600975938e-04 2.193647289309760677e-04 2.549156021881228071e-04 2.964809368126711730e-04 3.450842460666539826e-04 4.018857922231186411e-04 4.681665501833861577e-04 5.452815651002913214e-04 6.345632708139790868e-04 7.371460114195236852e-04 8.536779381233902285e-04 9.838858677013798126e-04 1.125976600315955036e-03 1.275909799343140924e-03 1.426675635592592308e-03 1.567855371894068001e-03 1.685891403195476264e-03 1.765537115283474356e-03 1.792757311560181591e-03 1.758790306123664922e-03 1.664279390639393941e-03 1.521701390099257020e-03 1.354334550224349162e-03 1.191058415104138610e-03 1.058136656367721128e-03 9.709162472647447570e-04 8.666535269249215538e-04 7.979808736081542416e-04 7.464965418540526511e-04 6.927137455844061377e-04 6.239446834059525710e-04 5.375393612580856928e-04 4.394980909348884975e-04 3.401506209173254776e-04 2.494787891588083682e-04 1.740475292562878662e-04 1.161641088897988377e-04 7.472994032017915231e-05 4.677862845195782365e-05 2.886123671922254924e-05 1.789296526723640175e-05 1.147295789722643324e-05 7.876758360132421165e-06 5.923405440457165012e-06 4.836715730103643683e-06 4.138588674005418322e-06 3.568646395391437081e-06 3.016712132870567993e-06 2.463228260651794820e-06 1.930743212917661143e-06 1.450650728566100418e-06 1.045637788235054880e-06 7.243601703574788639e-07 4.832699477501221395e-07 3.111781364863594089e-07 1.937825542929347566e-07 1.169468456625955482e-07 6.853304203623793805e-08 3.907600459965444707e-08 2.172044153942521674e-08 1.179249817483993084e-08 6.265020224836511486e-09 3.262728866025543251e-09 1.668395945410704871e-09 8.389720295012371755e-10 4.154796208922979343e-10 2.029013203495503755e-10 9.783416885930796039e-11 4.663010328799644254e-11 2.199261516363638792e-11 1.027434064032949648e-11 4.758813932077246087e-12 2.187171342108560269e-12 9.982733655940136148e-13 4.528085656640409116e-13 2.042526513556907145e-13 9.167961011587500961e-14 4.097034801638505910e-14 1.823792062894824669e-14 8.090682691375655351e-15 3.578281847382578351e-15 1.578338873717898223e-15 6.945476785105631031e-16 3.050030696456138679e-16 1.336955114319802049e-16 5.851097387058494308e-17
2.885193280229375276e-05 3.323258950243778678e-05 3.828822875372921240e-05 4.412586175772242056e-05 5.087034288762267938e-05 5.866757873142615723e-05 6.768836473481704879e-05 7.813297818286675479e-05 9.023666758409064998e-05 1.042762378003004090e-04 1.205778748983385852e-04 1.395264518374967038e-04 1.615764347717645966e-04 1.872648100124512120e-04 2.172251377397799036e-04 2.522039058558718646e-04 2.930769081811087371e-04 3.408648100866203644e-04 3.967443769198116411e-04 4.620496088656101319e-04 5.382533104175697258e-04 6.269134745426458398e-04 7.295621393760418549e-04 8.475036537598166749e-04 9.814834567959201082e-04 1.131187798730508677e-03 1.294555418085793818e-03 1.466941514415291215e-03 1.640287141320290795e-03 1.802613833901596432e-03 1.938333863796638801e-03 2.029916980723551513e-03 2.061225044647787934e-03 2.022182514367281379e-03 1.913526994851376872e-03 1.749602079529299437e-03 1.557171276138756381e-03 1.369439461794077226e-03 1.216605008384560134e-03 1.116315294518942106e-03 9.964437144274172504e-04 9.174851932152552122e-04 8.582907202891134528e-04 7.964546407388365962e-04 7.173882459681427820e-04 6.180440370404520793e-04 5.053206318228935581e-04 3.910947880408674037e-04 2.868434371323243747e-04 2.001149255917714022e-04 1.335622445421875992e-04 8.592237893684615696e-05 5.378471012956495236e-05 3.318377073260802223e-05 2.057274829358829248e-05 1.319120233854847821e-05 9.056397105431737986e-06 6.810493465524085294e-06 5.561055925579007261e-06 4.758377222507705412e-06 4.103081895920871155e-06 3.468491565589084433e-06 2.832119142502335579e-06 2.219889886614496216e-06 1.667899194626045427e-06 1.202231783651705133e-06 8.328398094078993901e-07 5.556440509277266445e-07 3.577798789484271841e-07 2.228032214300941817e-07 1.344606641287605232e-07 7.879645844458302348e-08 4.492796935993833652e-08 2.497325994731112766e-08 1.355852225541925716e-08 7.203258039809715947e-09 3.751348724921928092e-09 1.918251466214105387e-09 9.646146613972461091e-10 4.777009110166856593e-10 2.332873475769705003e-10 1.124855779756603113e-10 5.361331195750120681e-11 2.528617336806748594e-11 1.181299925227189701e-11 5.471481336663781784e-12 2.514716250842444143e-12 1.147772066643008056e-12 5.206199280737702529e-13 2.348409591295043512e-13 1.054092905464290718e-13 4.710595108036260858e-14 2.096917949204523763e-14 9.302320057088919503e-15 4.114154985743055594e-15 1.814706315388518464e-15 7.985611112633791800e-16 3.506794356542570897e-16 1.537173582070635665e-16 6.727340482980421849e-17
3.317078253788072260e-05 3.820718211004637123e-05 4.401960331888352639e-05 5.073107621479834703e-05 5.848514508493432118e-05 6.744955790115021547e-05 7.782067732910484190e-05 8.982876131545655327e-05 1.037442742883675330e-04 1.198854581769015514e-04 1.386273287802205502e-04 1.604123747371070084e-04 1.857630968319831362e-04 2.152968706267388002e-04 2.497421047885358758e-04 2.899570442760249331e-04 3.369486021255879964e-04 3.918902579567649881e-04 4.561349713421063243e-04 5.312164925702737850e-04 6.188281818164147663e-04 7.207613792453820530e-04 8.387776396895010996e-04 9.743768175674414776e-04 1.128416281081107099e-03 1.300535749709903332e-03 1.488365911549249668e-03 1.686567174347890436e-03 1.885874572346427037e-03 2.072516510265028956e-03 2.228571183169567992e-03 2.333882602090180895e-03 2.369894407297979191e-03 2.325019885907889799e-03 2.200104428580665784e-03 2.011637403812193900e-03 1.790389260091951968e-03 1.574538091193110681e-03 1.398806711146102560e-03 1.283488078166639991e-03 1.145671778931426320e-03 1.054886475311776805e-03 9.868272127586097918e-04 9.157321577863079386e-04 8.248267563803297550e-04 7.106062663838977073e-04 5.810020483452053939e-04 4.496695630710458242e-04 3.298048145566958591e-04 2.300869214937635164e-04 1.535664354052611075e-04 9.879132003034006148e-05 6.184021237692030766e-05 3.815375097529722579e-05 2.365390755828268826e-05 1.516679447491703711e-05 1.041270758697162011e-05 7.830434479987931638e-06 6.393873765938712734e-06 5.470985355252415958e-06 4.717554698748976326e-06 3.987929959831372486e-06 3.256255694512962796e-06 2.552339704679535287e-06 1.917683223671969126e-06 1.382277605057226665e-06 9.575655600765321318e-07 6.388570196856579016e-07 4.113607642916982592e-07 2.561700569036362299e-07 1.545973671111825761e-07 9.059692994136493640e-08 5.165632600609669250e-08 2.871322043564214176e-08 1.558902562063678619e-08 8.282005852126425284e-09 4.313143916237039118e-09 2.205525100323806078e-09 1.109073382193717456e-09 5.492403745470166370e-10 2.682239384479633482e-10 1.293311567531835707e-10 6.164231286509999036e-11 2.907296824894851012e-11 1.358208411603726398e-11 6.290876226943453772e-12 2.891313526364012895e-12 1.319659334517351374e-12 5.985865524697174611e-13 2.700100942655839691e-13 1.211950922936982956e-13 5.416040582773360656e-14 2.410946433488278188e-14 1.069540892745714728e-14 4.730279004063371448e-15 2.086471484584576272e-15 9.181513022641401564e-16 4.031961643088242578e-16 1.767376193935297738e-16 7.734807218895842299e-17
3.813578939137416681e-05 4.392604022536997698e-05 5.060846884235694677e-05 5.832452087896556258e-05 6.723922693843754927e-05 7.754544433212568941e-05 8.946892840641236760e-05 1.032744036365135232e-04 1.192728196334011815e-04 1.378300556065521591e-04 1.593772635941296937e-04 1.844231692686423352e-04 2.135684887066864460e-04 2.475230164945097866e-04 2.871242038449484460e-04 3.333587779950371159e-04 3.873843952946685832e-04 4.505502225312379310e-04 5.244117886725263925e-04 6.107324997877489536e-04 7.114592991932640288e-04 8.286518282506086328e-04 9.643355569947497773e-04 1.120235178499864219e-03 1.297336846944756794e-03 1.495226929292855014e-03 1.711182135807037168e-03 1.939064289873098073e-03 2.168222074798918392e-03 2.382822465775595762e-03 2.562260132136630862e-03 2.683359975341006922e-03 2.724784813659404670e-03 2.673209717244184359e-03 2.529603142592406258e-03 2.312920844151186445e-03 2.058539930446155741e-03 1.810356663404744278e-03 1.608296517869953679e-03 1.475695114659015313e-03 1.317248964623116006e-03 1.212865029402996784e-03 1.134613411735911886e-03 1.052873238887118380e-03 9.483564166984654719e-04 8.170322078432178765e-04 6.680192556643776373e-04 5.170181215681590248e-04 3.792014288399102144e-04 2.645485235523036449e-04 1.765671376422044971e-04 1.135879463546242445e-04 7.110236114538253153e-05 4.386817456611242057e-05 2.719657127387558143e-05 1.743828312266766943e-05 1.197215168418695116e-05 9.003125871548323995e-06 7.351415385216580232e-06 6.290314070289221250e-06 5.424051544559179669e-06 4.585160307882022038e-06 3.743911883132958199e-06 2.934578068967110340e-06 2.204875593313348545e-06 1.589287578479223304e-06 1.100970560829779374e-06 7.345321585723542377e-07 4.729660342886937554e-07 2.945339685940147548e-07 1.777497717049693787e-07 1.041646530887447456e-07 5.939232654348639348e-08 3.301327908380827751e-08 1.792361744672507636e-08 9.522306764105290775e-09 4.959073308955222061e-09 2.535820633327780021e-09 1.275166105541130153e-09 6.314935053122140061e-10 3.083925857068421123e-10 1.486995034530640291e-10 7.087372325413064806e-11 3.342686650994484204e-11 1.561610361296899297e-11 7.232981969647454482e-12 3.324309176304790909e-12 1.517288042864466169e-12 6.882292719956827135e-13 3.104460723084687521e-13 1.393449357199952074e-13 6.227131743522915738e-14 2.772002993568742851e-14 1.229712304191359430e-14 5.438672074483593608e-15 2.398935454608393194e-15 1.055650986167819159e-15 4.635776501204682902e-16 2.032053294247007076e-16 8.893149287207890465e-17
4.384352013688552784e-05 5.050039289174868386e-05 5.818297593720693646e-05 6.705388545460603611e-05 7.730285272785651965e-05 8.915160081517049719e-05 1.028596749968178653e-04 1.187314226634248609e-04 1.371243355112471997e-04 1.584590570702986367e-04 1.832312743659639297e-04 2.120258603151431442e-04 2.455334489990644185e-04 2.845700824229688893e-04 3.300985707919158177e-04 3.832533499638944097e-04 4.453653787078378510e-04 5.179858053877692747e-04 6.029030498126333043e-04 7.021445554182053836e-04 8.179488214688401988e-04 9.526839818925805477e-04 1.108678980451968188e-03 1.287917092391343676e-03 1.491532669637974035e-03 1.719050930431892301e-03 1.967341867908162928e-03 2.229349467711412829e-03 2.492828814330510893e-03 2.739577050219616644e-03 2.945903568108355214e-03 3.085161831417828574e-03 3.132816784898084100e-03 3.073543997725716910e-03 2.908452283297737872e-03 2.659332170591854373e-03 2.366856846155259222e-03 2.081497311420296096e-03 1.849161698052042158e-03 1.696685124603896939e-03 1.514522587033439137e-03 1.394502596850440319e-03 1.304532245869191934e-03 1.210553374247831139e-03 1.090387465988354627e-03 9.393986514896573948e-04 7.680705017026627415e-04 5.944549788483795326e-04 4.359974750074773419e-04 3.041724326660866749e-04 2.030133392886859485e-04 1.306010939952165228e-04 8.175194992867192048e-05 5.043857670090166737e-05 3.126987849197915509e-05 2.004999301495559352e-05 1.376515543246015239e-05 1.035144535573258439e-05 8.452360162645356807e-06 7.232346335683436402e-06 6.236354463782932675e-06 5.271833278286706979e-06 4.304600933299217924e-06 3.374061761489007481e-06 2.535078926199363691e-06 1.827300106157081226e-06 1.265852384243806246e-06 8.445359083134634381e-07 5.437974843257673538e-07 3.386433548717028454e-07 2.043695291286278906e-07 1.197643017967241595e-07 6.828688087621243431e-08 3.795731866700775009e-08 2.060783916119969047e-08 1.094835547043372503e-08 5.701737052378442139e-09 2.915581108858529796e-09 1.466132770781263317e-09 7.260647924636225309e-10 3.545768449128563540e-10 1.709684281582130804e-10 8.148761571346882482e-11 3.843279725191133086e-11 1.795473413700109674e-11 8.316175610163283133e-12 3.822149347690192908e-12 1.744513190999849465e-12 7.912966789392375096e-13 3.569376459112505218e-13 1.602128549992470133e-13 7.159689864581224722e-14 3.187130449324200789e-14 1.413870563200712063e-14 6.253152187849644704e-15 2.758193176719321335e-15 1.213742242940071842e-15 5.330016986024137616e-16 2.336367690713231391e-16 1.022496136979135290e-16
